Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
JOR,22.68658209,20.77720905,25.24728161,32.59507242,27.72373902,16.1120821,16.88367649,12.83787177,26.98459188,27.46654611,28.10433802,21.734635,16.13469219,16.4354724,18.73295362,16.00385983,14.61073182,14.49851406,17.8587846,20.21500301,16.16375426,17.68935266,,
JPN,31.03085423,29.72294203,28.50441093,28.71587681,29.31588438,29.51487698,29.81593218,30.34337994,28.64210741,25.3311155,26.37732272,25.58057141,24.89574884,25.25252313,25.77208863,28.17891582,28.72722324,29.28966717,29.12546746,29.1717019,28.16766715,29.55045039,28.44701693,
KAZ,21.17117233,24.80992548,30.255851,28.52074127,27.41625027,28.454821,31.0640753,29.39037769,30.08561309,29.41296528,30.38927409,32.79171291,29.75482574,28.98782519,30.14127789,27.64339206,23.90119602,25.93409227,27.79133015,26.68268532,26.23044455,24.49573942,28.08385794,
KEN,12.88052815,9.776646125,8.533097224,9.474741952,11.96134347,13.87269628,16.0612414,16.66189724,15.40485658,6.622681973,7.116656804,6.532058513,6.49889129,5.014268393,6.067957916,6.804498725,13.955398,13.27686606,14.46816087,14.07148389,14.27813916,16.26191353,15.56525576,
KGZ,14.66597131,17.17007278,16.89305419,10.05545877,15.40623687,14.69999746,10.92974694,20.86709338,14.63585212,25.1569631,19.93336614,17.40562585,12.74084565,9.116871134,11.52685159,12.17322226,22.45501694,26.66967328,26.57941456,22.87909397,29.2597222,18.37154877,6.966877487,
KHM,14.29561898,16.32430524,16.51975852,16.23877805,14.39625637,15.33938438,19.86330896,19.21501496,16.71365927,18.80388628,18.52913416,16.87990271,19.21995542,19.93241698,21.04028629,21.34202868,21.2277263,24.22658856,26.65253628,31.59283795,32.77089012,33.71028887,35.94360733,57.09754889
KIR,,,,,,,,,,,,,,,,,,,,,,,,
KNA,,,,,,,,,,,,,,,,,,,,,,,,
KOR,33.8935814,31.93763718,31.45440086,32.98186327,35.46226062,33.76562363,32.89055346,33.45347261,33.32190514,33.28145476,35.04450744,34.67131668,34.66378694,34.84908939,34.98708153,36.34866468,36.78522554,37.01406395,35.85512285,34.78038233,36.22874636,36.75142807,34.4485036,33.77129454
KWT,49.56655562,38.15887203,28.28473286,36.30634505,48.73520697,58.86399471,66.88440872,57.24848396,58.50181959,42.92629659,51.51929057,57.39668833,56.94068786,55.10834649,50.16981386,30.918145,25.45221095,35.49196272,39.70286413,34.71825025,,,,
LAC,16.2788738,15.85382938,17.53186096,17.90596124,18.72541867,18.16426613,20.1532479,20.59403544,20.04271349,18.1885452,18.48371781,18.94347663,18.23544157,17.58788772,16.85933377,16.2738325,16.14186348,16.3628027,15.94055815,15.97569234,17.28962727,18.76539153,17.41756608,16.8253809
LAO,8.529461086,1.396712837,18.36760584,10.56472019,14.72240539,20.24489326,22.56604564,19.13907497,14.03131697,16.62104801,9.674717252,18.40307815,6.868000945,5.717231069,10.17183716,10.74736547,17.63879553,,,,,,,
LBN,,,-4.236025907,-16.35902798,6.464537178,7.472650566,10.28383706,14.74982939,8.0544156,7.455182006,4.933340862,2.700927031,-2.527303467,-2.319011309,-3.631198206,2.440410617,2.064257858,-0.934856774,-3.798691782,-6.015264137,2.235463171,-4.929226529,-19.89977163,
LBR,,,,,,,,,,,,,,,,,,,,,,,,
LBY,32.39239807,27.55719287,27.78094726,49.3116511,43.88491187,61.85593733,67.90200574,64.14435084,66.2682811,43.23159746,51.80383375,21.06178033,45.5935323,30.26244454,13.23626294,5.745893231,1.836064669,21.39593027,30.88996,11.50792076,4.079273539,39.62146805,,
LCA,,,,,,,,,,,,,,,,,,,,,,,,
LCN,17.48680533,16.83797851,18.42065304,18.73547506,19.78989999,19.58004586,21.47329067,21.74066169,21.07674262,18.75457753,19.46875763,19.67651273,18.86903856,17.96212227,16.73927727,16.71464991,16.52850633,16.65387748,16.25661902,16.30010474,17.41219408,18.7164225,17.54707024,16.91828382
LDC,,,,,,27.20456105,28.44257724,28.85817033,28.98493606,25.65221444,28.62771817,28.39999702,27.10418642,25.68232122,25.34440917,22.94740032,23.51931535,24.83622606,24.8606331,26.94998292,25.61805646,27.59564463,27.39898292,
LIC,,,,,,,,,,,,20.5606248,15.87563499,15.42420368,17.04136524,13.49572675,14.67757112,16.82676455,15.09093772,16.21122033,14.14512686,15.1126271,,
LIE,,,,,,,,,,,,,,,,,,,,,,,,
LKA,22.0996559,22.95410178,21.31126879,21.65615495,22.11889732,24.16260618,22.68688463,23.62660592,18.03312531,23.92987562,,,,,,32.04356935,34.4668126,37.2856478,35.12372807,32.03361854,31.35570239,33.00078914,27.13241178,27.22818201
LMC,24.76299234,25.16247268,26.17803337,27.31561984,29.55481987,30.10798815,31.60105296,31.71000511,31.23699876,29.79052782,30.96064316,29.99911751,29.44582858,28.93392935,28.4849682,27.43715643,27.10520303,27.43437605,27.66408171,26.98282272,25.87808758,26.08314657,25.89775312,26.84557735
LMY,28.2453239,28.7721198,29.99786034,31.82048064,34.00228339,34.54487194,36.42742168,37.32952218,37.96124051,36.10792334,37.13063631,36.21619671,35.50728002,34.57709423,34.437303,32.92006209,32.32830007,32.94503983,32.86742996,32.22642568,32.045281,33.68895408,33.85571349,
LSO,,,,,,,,42.90948609,43.79808439,30.06502284,20.19043883,13.44837748,17.78955043,22.30953639,25.27437668,24.49920623,17.46648027,7.410877423,16.62381937,18.21206257,20.65027292,16.90177867,13.74296093,
LTE,31.18540561,31.56208757,32.26318911,34.5408306,37.17375179,37.47084027,39.20902449,40.41775452,41.00183992,38.50530255,40.04506714,39.46318,38.67844911,37.67186786,37.52161083,35.94264263,34.99047617,35.55265942,35.57247577,34.73886636,34.85819193,36.53680599,36.93439054,
LTU,12.9499929,14.37091557,15.6719696,15.25987704,15.07115201,16.86827379,16.35441846,17.00157076,14.9078332,14.72718064,18.32528262,18.30516518,18.18433346,21.22123505,23.08417846,18.82686259,18.1344216,19.73731832,20.63979211,21.31935638,21.85832116,21.5082468,21.3887773,20.81946658
LUX,31.73720652,30.46115601,27.38574056,23.88579032,33.14788552,36.08228264,28.90458924,36.85445532,29.8791923,11.80458536,17.93541891,18.60499125,25.44770226,22.39166927,24.12547897,17.80704139,19.57156686,21.68471257,20.4315296,18.00557374,21.54430855,20.29462761,18.52823212,16.99917796
LVA,18.35729813,19.16241759,20.18203885,20.92875732,20.69636273,23.36784297,19.17365476,21.08051282,23.19711642,30.25637283,22.12219411,22.45620396,23.88543147,21.84010154,22.21341332,23.19129565,22.73756885,23.2574022,23.02374915,22.20165597,24.31041,21.07110618,21.50456805,18.78218664
MAC,,,41.41773514,44.25315389,49.02469159,49.1917879,48.41276174,58.23216851,45.96621612,46.05195504,52.16673654,54.15354861,53.48076815,53.40428809,52.5020841,48.67947672,48.37064768,50.34803212,50.26853227,47.85611971,40.42927975,31.47861625,36.8942681,
MAF,,,,,,,,,,,,,,,,,,,,,,,,
MAR,32.42728638,38.57284583,37.96411364,39.22805368,39.35678088,38.77852008,39.92387827,39.93821074,40.19030745,35.51072096,35.044103,33.7600403,31.31286388,32.64582124,25.3178069,28.25859751,28.26989401,28.59198405,27.32056306,27.23055961,27.69585194,28.21718905,26.79743021,27.53611362
MCO,,,,,,,,,,,,,,,,,,,,,,,,
MDA,18.3000329,21.96498562,21.26664603,16.86763745,24.04435799,22.90293257,21.77660817,23.86567177,23.32514813,14.05516733,17.00561094,13.96561686,16.75505676,19.72237121,17.55423388,18.31307417,18.38311458,16.24017918,15.87802064,15.53402254,16.11961472,14.42594415,10.02274172,8.943714748
MDG,7.722525943,14.15055996,5.788234171,10.17982063,16.29899385,10.39492715,14.96567179,18.99188817,23.6873011,17.59411615,16.54389156,15.51683796,12.88414454,8.311237729,14.08246698,12.44421746,15.57509571,14.65053475,18.09448484,16.12877344,8.562249742,11.24250537,15.56257775,
MDV,,,,,,,,,,,,,,,,,,,,,,,,
MEA,30.0550336,,,,,39.81236176,41.4072368,40.78403122,42.85107878,31.43101075,35.9240229,39.61207311,38.70358954,36.79776793,33.49521038,25.30241339,24.84079386,28.3288983,31.58785506,29.80625217,23.98199839,29.10489694,,
MEX,20.86001483,20.80454523,20.56037879,19.78232084,21.46843866,19.66514054,21.89506773,21.58823881,20.40512529,20.35742585,19.12308013,19.25290976,19.1609505,16.3644568,16.84708487,18.51554916,19.38496674,20.61617243,21.49505806,21.31823231,22.25187386,21.84417975,20.10981348,19.67852084
MHL,,,,,,26.29344558,22.6188976,23.48669149,22.34602395,22.88571296,24.34953588,21.8666009,13.52404136,15.15807702,20.94470332,27.05599825,23.18458261,9.479981876,5.756926123,4.883105789,14.74340541,11.7433882,,
MIC,28.33124826,28.82851387,30.05404402,31.88131818,34.05754712,34.69718723,36.60755694,37.5070738,38.16222726,36.32711401,37.32789483,36.41731652,35.75940857,34.82305956,34.66916824,33.17811497,32.56294215,33.13824719,33.08051411,32.41828138,32.27519508,33.90814873,34.04772255,
MKD,21.89975923,12.64507133,13.06420234,15.71292275,14.57295125,18.55226413,21.89939868,17.63974476,16.19944258,20.41840852,23.79943678,25.87093836,26.66110315,27.37585005,29.87823496,28.67889937,30.27279971,31.88988845,32.71598845,31.83200486,27.1155385,29.10220986,29.82768078,24.54811848
MLI,9.971180917,12.03975968,11.67861111,14.73397913,13.87850011,13.06916288,18.05486224,16.77002493,12.87182723,15.20865376,12.82172667,14.29790761,16.46478488,16.49291518,15.44921785,15.43661542,16.72368,14.37362514,15.55888058,15.07463629,15.1622104,13.83097186,11.37665446,
MLT,15.68348246,17.01202957,20.42462536,18.7698321,16.29311346,14.87201466,12.33445632,14.2998001,19.53193694,15.343284,18.30885471,18.26927356,17.79606913,20.6818673,24.79121024,27.46807914,24.73602093,28.83245103,28.00880575,28.7284094,24.30289843,27.20101303,27.09080097,
MMR,,,,,,,,,,,,,,,,,,,,,,,,
MNA,28.86467684,,,,,34.74748057,35.62995763,35.33787235,37.69153333,27.237085,30.18056816,28.97114393,27.80294546,27.01737305,24.24474453,19.62527194,19.40866042,23.21700205,26.41634458,25.02399884,19.84938633,24.74228207,,
MNE,,,,,,,,-4.596981588,-8.290291402,-0.75975732,1.166783493,4.274970634,5.131021158,8.217416786,7.799453916,9.11514608,9.861785999,14.15519565,14.89603262,17.68758231,5.228699747,17.43228292,17.35306181,15.70534417
MNG,17.4236104,17.9178901,16.28291305,25.03807312,33.65779466,39.55757364,45.95742472,41.03167997,29.96148873,27.22845591,26.63044836,30.40358852,27.6982751,26.28005202,23.44557552,16.40055941,16.97609324,17.35832119,22.14089448,20.25862666,16.3069665,20.29233437,24.63055096,31.3839521
MNP,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,,,,,,9.581909139,11.25817551,12.96997694,13.69945965,11.74846409,12.19619723,12.88070983,10.46264005,10.91895436,9.374460766,11.7251843,6.759414119,10.48987611,13.58558007,19.63354448,13.55431313,12.52821331,6.164612832,
MRT,,,,,,,,,,,,,36.68700782,35.4889622,22.8567019,21.46710395,27.97587739,30.36637623,32.70532275,34.61654008,37.55243313,34.94402139,31.39497349,
MUS,27.84066933,29.63147961,28.57028746,26.94665736,24.1268417,19.37148369,21.9360759,26.44880467,20.23894952,16.19204271,14.82307936,12.2974379,17.16510844,14.424271,12.94638151,13.90778646,13.04523875,14.0223179,15.0680061,14.01386316,8.075145006,6.189874971,5.599171333,16.68175231
MWI,,,,,,,,,,,,,,,,,,,,,,,,
MYS,35.91737958,32.25177903,32.73508467,34.85265146,35.13749662,36.81575495,38.79647451,38.76684258,38.51770801,33.36344163,33.4664683,34.08180299,30.91534949,29.41984011,29.36656695,28.39914764,28.38500192,28.33598761,26.12832474,24.54615063,23.82106148,25.99053952,26.60034794,23.84525403
NAC,21.06616299,19.91154849,18.66635155,17.81419959,18.23922249,18.66283752,19.66228894,18.02357365,15.84330686,14.28808805,15.7262706,16.72991649,18.60293483,18.82938661,19.87595697,19.69412189,18.61573755,19.0601145,19.26903496,19.57932146,18.69659256,18.39160645,18.61438066,
NAM,27.64511467,22.32775855,26.26517672,26.02950966,30.28505779,30.49310165,35.48935617,28.26011747,26.66605707,16.52803312,18.57049221,14.76808878,14.97286953,19.1987084,22.93853414,16.28906904,6.044436689,13.12097807,11.64911704,13.22723008,16.77607576,3.883287588,5.531369812,11.16148642
NCL,,,19.75220633,22.96984099,26.14659759,25.2931918,25.83227177,31.16116258,23.12967304,22.02163403,25.70804937,25.56542366,19.16739147,19.13998902,21.55497671,19.92086878,19.33410848,,,,,,,
NER,13.44820214,15.25485551,14.59341275,14.00711121,12.96534349,20.21280038,20.66558289,18.63994089,21.68817116,16.47037664,24.28859761,22.1802292,23.30687148,24.19263495,24.97471085,24.16964268,21.30422752,20.44427357,22.92840097,25.01498162,13.06263129,16.99178869,21.86255011,
NGA,,,,,,,,,,,,,,,,,,,,,,,,
NIC,10.36315104,9.678072151,8.611052499,9.681628018,12.98258156,14.21292087,15.12301385,15.17053041,16.52875444,14.63517723,15.87258444,19.02004671,19.2605304,17.95005734,20.63138744,23.48869134,22.51116386,22.41809744,22.0076179,23.56784421,22.81005152,18.18782321,18.63355472,30.22080678
NLD,27.02738411,25.14486219,23.64018134,24.56095556,24.94497145,25.35702423,26.74537691,27.05516269,24.42111961,23.55717476,26.07623295,27.03632821,26.30191751,26.75217285,26.70436848,27.67855199,27.68138549,29.43720965,30.16077513,28.8965923,26.98805578,33.41510592,30.37607262,30.10595768
NOR,36.63282335,36.4999604,32.88249462,31.74547064,34.25594912,39.08230319,40.56100756,39.85125174,42.22535067,35.83804348,36.9544683,38.97989593,39.47286901,38.63173465,39.13610283,36.0004721,32.95305124,33.86108468,36.69118362,33.41545381,32.43626802,39.97942201,51.87600839,43.2387624
NPL,21.73051331,18.5502235,25.13148362,25.12676611,27.57583417,30.68571663,29.50425285,31.05886965,36.65691212,37.24818062,37.75048339,29.51612846,34.55533206,37.08131757,39.58967843,40.08820776,35.30506783,41.8806364,42.60310934,42.18751605,32.81596837,30.91100063,31.14502727,36.38325033
NRU,,,,,,,,,,,,,,,,,,,,,,,,
NZL,19.77460531,21.78885999,20.85363714,21.33572259,20.03024415,17.69107463,17.00809007,18.0473595,15.71732906,18.18348182,17.52586812,17.4684159,17.44496078,19.61611883,19.62428717,20.76973506,20.58560504,20.66490677,19.99036656,21.25441596,20.27396636,18.54312388,17.66861609,
OED,23.10216898,22.35665091,21.60731735,21.19661361,21.81492604,22.08500724,22.89095324,22.3868063,20.80200414,19.11353988,20.10227912,20.69785091,21.25066568,21.32455305,22.02131107,22.4487223,22.08380522,22.67708623,22.88029243,23.12399213,22.42287712,23.44301694,23.00587545,
OMN,31.42143735,27.29104439,27.44456387,29.92938295,31.4611654,38.09239622,42.37914503,39.93643388,44.73994772,27.16891526,40.00233774,39.20557894,39.17676078,38.15326312,33.48735228,22.45979587,19.38726763,20.56649533,27.32737608,22.30194865,11.24582459,17.51110952,,
OSS,21.30683018,22.80699781,24.60232086,24.41728023,23.36812585,26.65521228,31.050007,32.01120232,32.75324099,25.43174105,27.53107111,29.69321381,30.79867754,29.7434575,27.48942506,26.06466644,25.42519533,26.85056562,26.58159184,27.63469356,23.46596006,25.47018174,23.95653406,
PAK,16.26307058,17.04327161,18.67802581,18.57228772,17.71133448,15.50085497,15.44185523,14.07226271,10.96628977,13.33094103,14.59040471,15.12603107,13.72571798,14.24705569,14.18125049,14.94426479,14.28614914,12.8974405,11.88258673,11.37499418,14.54158242,13.815687,10.25740767,12.95479016
PAN,21.90362493,19.58240742,18.67408062,17.90620028,15.06044371,17.20821984,19.84733894,26.48707919,27.93297709,27.20483363,22.64002204,27.45938623,29.44700159,30.44435185,27.45588946,31.61350482,29.71277913,31.58090967,33.22082991,30.93383698,25.34741763,30.64209548,37.15295323,
PER,17.31937946,16.66479751,16.95175338,16.8011088,17.83725569,19.74207343,23.32665637,24.11641848,22.75117687,20.92044192,22.44614337,23.70010285,22.86585095,22.4797959,21.21149718,20.62819525,20.37423448,20.59061626,20.40087174,20.7128078,19.88010414,20.18064836,18.31617649,19.49482977
PHL,33.39167413,34.62368334,35.26884429,35.6099557,36.22923092,37.7714551,37.22820163,36.75442236,36.02227474,37.94869171,39.75149109,36.87507108,35.13284935,36.35440171,37.34744798,35.63483337,35.05477242,35.48863168,33.80705072,31.75518721,24.81817336,20.20291883,22.47371754,27.31602433
PLW,,,,,,-34.30330225,-36.70415051,-33.88388632,-31.89959622,-31.07352227,-24.36694258,-18.20278115,-15.30770144,-12.97893215,-7.458172178,2.001098857,6.834034041,5.302571879,7.579905973,0.450388334,-6.435938557,-10.43931626,2.823495455,
PNG,32.47997309,28.34857041,22.9407238,30.45881875,30.42114963,,,,,,,,,,,,,,,,,,,
POL,18.42461738,17.22849801,15.51812031,16.23427853,14.10288373,16.51881644,17.10670895,18.56786482,17.95837651,16.67393825,15.89172295,17.53765051,16.9315108,17.39417003,18.08931342,19.71678498,19.24953658,18.88634638,19.51830917,20.25584034,21.15951098,20.47155143,19.61645464,19.60710105
PRE,,,,,,,,,,,,,,,,,,,,,,,,
PRI,,,,,,,,,,,,,,,,,,,,,,,,
PRK,,,,,,,,,,,,,,,,,,,,,,,,
PRT,17.94589936,18.1218928,17.36376481,16.41342883,15.5310971,13.69373798,12.78219378,13.43253808,11.42500299,11.01889865,10.61495059,13.3312533,13.79099425,15.61879657,14.96576633,15.64479626,16.3259061,18.02100432,18.33232284,18.39227843,17.69144005,19.489779,19.0546616,20.51783715
PRY,14.77802676,17.73939199,26.90831071,21.00268723,20.03590922,20.35458485,23.1404691,25.59476886,22.89871187,20.94255534,23.34393413,24.22947135,19.81024984,23.40632551,21.78624163,21.73765728,24.35933577,23.87931248,22.5458611,21.1067241,21.880765,23.09759522,20.72639708,20.09712093
PSE,11.62916409,9.350687167,12.43951922,1.528311033,-6.506599596,-0.983698033,1.204736496,16.45516412,26.83478213,8.098425882,7.706170438,-0.486052552,6.970331742,7.34119643,8.143042588,11.38985199,11.47746088,14.36621911,15.45448217,16.85982014,12.17484654,16.27279888,14.56107442,10.06565363
PSS,14.78739537,9.570619434,19.38242165,22.07632644,15.94368079,12.56066837,6.519759339,8.713029463,10.35665049,14.46302773,14.66167738,17.01241574,16.28130961,17.47031009,15.58929119,18.49423273,17.57010895,16.49398015,16.67119065,14.87098624,12.28514849,11.96405609,16.8179662,
PST,23.50941008,22.69054266,21.9011878,21.53155056,22.13506765,22.35744148,23.14196489,22.6433139,21.00164252,19.2533143,20.38414392,20.97678846,21.53431476,21.61534309,22.3085587,22.66960534,22.26584297,22.87348666,22.9887835,23.25472453,22.452806,23.54872878,23.1306031,
PYF,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,,,,,,,,,,60.09937759,60.32916706,58.25195068,55.74933389,45.56898651,43.36160747,46.59993043,49.74203696,46.15070295,41.78169755,51.44515887,57.43206882,
ROU,16.00547638,17.31020594,18.82139077,16.3225301,15.80986011,14.2192556,16.99137404,17.79914999,21.81100669,22.5251644,21.81761614,22.87989339,21.83414148,24.33374709,24.71233915,24.71347235,22.1355484,20.8205586,18.73586611,19.42101666,19.60682044,19.08053026,17.88747543,18.67805333
RUS,36.15420756,32.51291864,28.77477622,28.26623856,30.26043974,30.54657682,30.6608765,31.26685469,30.06388191,20.87620437,26.28371431,28.75756431,27.24417135,24.28209584,24.51218082,26.36670954,25.01341229,25.66868514,28.9492685,26.53727988,25.76849815,30.33860688,31.80788683,29.92867114
RWA,,,,,,,,,,,13.39173939,17.26852304,13.67687923,16.52284532,11.79747393,9.890272534,10.55133908,14.36182912,12.0722696,14.95918049,10.97276515,16.16019394,14.81760645,12.52681829
SAS,25.14240109,25.3700987,27.17451308,29.00463512,31.33175738,32.12850582,33.83935696,34.32966277,33.39055262,33.40684014,34.37580955,33.34143387,33.5525987,32.77702874,31.95574503,31.15143847,30.58400908,30.43585614,30.05849214,28.62373749,27.82668965,28.88524993,28.23919915,29.15460962
SAU,30.0404823,26.78243516,28.47309929,33.87048224,41.65964981,48.68564685,49.61067881,50.38874545,54.17999511,38.31814809,45.01454126,51.92502769,50.45597726,45.86708947,39.9038789,26.36066708,27.26140729,30.42535835,34.67925947,32.88496355,24.21224372,30.27766317,40.09536157,32.46664586
SDN,18.03560265,28.63458183,31.29764742,31.89931039,36.9555587,35.27025894,32.40623159,37.88917556,33.74008284,23.75565776,28.10070178,28.76371446,9.956507497,9.936129879,8.996933804,8.106206693,9.512723931,9.418187426,-1.172863476,5.11300711,4.650273517,6.719631809,4.990622888,
SEN,11.27739504,14.67052201,13.03217327,14.52874915,13.56460966,15.31846369,13.40037883,15.15431762,14.90772985,14.98363407,16.28259413,14.38264516,15.84553142,16.28849941,18.95045391,20.14248357,21.15496611,22.54339638,23.0596653,24.02290542,25.48925382,26.0025983,,
SGP,46.37486398,40.081772,38.42802089,39.39879362,40.61435065,43.62664151,48.16852074,49.97091984,44.35846888,43.86310602,50.59158091,48.8092109,47.25310221,45.51569711,47.2950478,44.04621531,44.88500988,46.11666277,41.7155301,40.90452429,40.9713276,44.01379272,41.75333305,40.86718772
SLB,-6.788962193,-19.64362537,-4.502906496,22.18233713,16.88342012,2.701815274,12.72926671,15.36481779,11.77699393,12.9860964,13.78896692,18.51227023,15.51632627,15.42856294,10.49448828,11.43678193,9.711056232,15.11956975,15.08771826,13.11521307,18.63403845,17.98900585,17.54333912,
SLE,-9.492193624,-0.11407594,2.697625103,3.912867204,4.986082037,7.052872843,-7.585532234,11.65985077,11.521353,9.182017948,21.45945059,14.55617002,5.228652522,-12.88073502,15.12253812,0.102896452,1.503371535,-1.062281393,-2.264204905,2.933479972,-0.594247055,-3.538735116,21.54366823,
SLV,15.71499246,18.39061853,15.59148791,14.80844506,15.45088975,16.73384134,17.46499507,13.64874278,11.65465514,12.28125593,13.78347776,12.3086611,11.91229582,10.11462468,11.58397965,12.32624987,13.69014805,15.0315466,15.59136094,18.20552893,18.29291125,19.32399125,16.63493134,18.0639737
SMR,,,,,,,,,,,,,,,,,,34.68479721,34.598558,35.52921282,31.48863904,37.30969859,,
SOM,,,,,,,,,,,,,,,,,,,,,,,,
SRB,,,,,,,,10.01691128,9.003110651,14.73583512,13.87787498,10.3225832,10.92156742,13.92386218,13.10610739,16.31996009,16.33079931,15.53619718,18.68071928,18.28236029,20.59963277,21.57734181,20.27869513,19.42590314
SSA,,,,,,,,,,,,,17.34943521,17.22855016,18.68492056,17.43429359,17.67980995,,,18.90479878,18.92689296,,,
SSD,,,,,,,,,,,,,,,10.61344352,6.176861844,,,,,,,,
SSF,,,,,,,,,,,,,17.35656109,17.23897679,18.67276657,17.42800745,17.66800781,,,18.89349804,18.90108051,,,
SST,21.24657556,21.8346488,23.96091517,24.01531046,23.09635397,25.35476408,29.49744069,30.85887436,31.219957,25.15566607,26.71859429,27.75218083,28.71229765,27.86588913,25.81774248,24.74668198,24.23280049,25.09846895,25.23156833,26.56411449,22.13794796,23.87029215,22.99037439,
STP,,,,,,,,,,,,,,,,,,,,,,,,
SUR,,,,,,,46.79388329,55.60508622,52.09755104,52.64341042,50.33990787,,,,,,,,,,,,,
SVK,24.69224428,23.95706855,23.96964481,20.80849773,21.18266959,23.57730435,23.00498742,25.10471938,23.83126939,18.28056376,21.26542174,21.85800604,23.15103024,23.76093685,23.77320786,23.66705734,21.85809746,21.84211592,22.45669326,20.53510614,19.92094696,18.19378375,15.28244078,17.58079228
SVN,25.55145296,26.17083691,25.80446982,25.28184247,25.68133814,26.54948345,28.42959853,28.72586263,27.41362303,22.38673113,21.90986966,21.56764994,20.36760622,21.9162327,24.44340169,23.08999469,23.455689,26.47406369,27.31599405,26.57909736,27.34922757,25.23265257,23.46722111,25.0052868
SWE,26.81457951,27.21957852,26.43512334,27.78778471,27.7932039,28.3820615,31.13586361,32.5550394,32.03960263,27.33616412,29.1408208,29.0329943,27.69396598,27.2713193,27.45990286,27.50296848,27.11193245,28.55641797,28.64011661,30.40883124,31.10775267,33.01917996,34.08528726,33.51988177
SWZ,21.22325988,26.85758965,23.00046067,21.4687068,18.70123006,23.16238952,19.51323644,21.65014738,13.95483443,9.427994175,7.857461029,3.850963854,17.63899194,22.63335204,23.55676002,22.64210688,19.14628339,16.22339882,16.07794598,15.04381032,15.35742386,19.73110827,37.61633199,
SXM,,,,,,,,,,,,,,,,,,,,,,,,
SYC,20.29009081,19.48361806,20.54561353,19.5528545,28.70321121,30.97560656,23.94305282,18.74786525,6.478286995,11.18258873,16.56605706,14.30253211,23.58326586,26.34136474,7.944135047,11.87906717,7.38991984,7.235973552,5.398633149,9.052059274,-3.578127126,-11.09440131,2.063758072,3.160355921
SYR,17.63380436,20.86072086,22.02341717,20.86433065,19.56273271,18.9860585,20.13333785,17.50724527,13.66261788,12.19486388,15.84158541,,,,,,,,,,,,,
TCA,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,,,,,,,,,,,,,,,,,,,,,,,
TEA,34.74419714,35.92986407,37.04342029,39.87939592,42.65070509,43.24615963,45.40266649,47.06647993,48.43330689,47.14425422,48.33123738,46.6732576,45.87714209,44.65202155,44.83564727,42.83522068,42.00575978,42.60775059,42.2408966,41.51850694,41.24186267,42.69564792,43.51015173,
TEC,26.82583417,25.48684603,24.24385009,23.5482258,24.76497449,25.70517527,26.42870316,26.40144201,26.3213888,21.1934526,23.43878308,25.18338057,24.29892621,23.16381547,23.66272822,24.81297773,23.67466368,24.43985285,26.40345603,24.97221478,24.69391373,27.44350208,28.29959384,26.00104621
TGO,22.85268244,21.23396884,24.85087939,26.6645361,29.06969972,18.7800088,13.7106764,12.3200906,11.63763261,10.1639173,10.93115904,13.90371232,11.99623784,12.41820293,14.93276056,16.73948677,12.96480569,15.32528355,16.50522615,17.80927973,21.05042052,,,
THA,30.78209372,28.22550958,28.10389061,27.97383964,27.89948411,28.24095242,30.44514831,32.24983409,30.66205573,29.2740608,29.62759068,31.43396297,28.9313114,27.22076715,27.48507895,28.04382366,30.07650445,31.94246723,31.68658494,31.7007512,28.1509141,27.53208185,26.6643616,25.2566618
TJK,,,18.38363472,17.64823172,12.57877969,22.70467311,37.05355869,16.93017571,22.74869095,13.99587701,11.77606734,15.15024707,11.48703142,11.8495535,16.21524124,41.67001023,32.30531105,30.51056145,34.58522561,36.45670115,36.0648186,40.42973533,50.23166676,
TKM,,,,,,,,,,,,,,,,,,,,,,,,
TLA,17.45410143,16.8136399,18.39716599,18.71331042,19.76608767,19.57087225,21.46757262,21.73843489,21.06893598,18.74560618,19.46853255,19.69187944,18.87896303,17.96904307,16.74046635,16.71195446,16.52047383,16.66194977,16.26556602,16.29056024,17.43536103,18.73868882,17.5482794,16.91828382
TLS,,,,,,,159.2257707,223.9539459,372.9751667,218.7668195,257.3007017,332.9187409,255.0956234,183.6870815,105.9389838,68.39922388,20.98755437,20.26335299,14.39601235,57.71265161,45.45770202,56.1894472,30.65385641,
TMN,,,,,,35.29872993,36.1610591,35.62918882,37.85902786,27.5323502,30.52729608,29.4275663,28.12573487,27.32149348,24.4936169,19.75256087,19.53124723,23.3582231,26.59124953,25.15426459,19.97183951,24.87741919,,
TON,,19.29434692,19.29949826,15.24969456,16.94797227,12.58255539,15.33912598,11.09487876,8.545124351,7.917379549,11.29821519,16.37228813,20.97330278,15.92259827,15.57352947,9.702272498,2.839964914,11.85882077,10.0726332,26.08427379,21.48336571,4.528108106,,
TSA,25.14240109,25.3700987,27.17451308,29.00463512,31.33175738,32.12850582,33.83935696,34.32966277,33.39055262,33.40684014,34.37580955,33.34143387,33.5525987,32.77702874,31.95574503,31.15143847,30.58400908,30.43585614,30.05849214,28.62373749,27.82668965,28.88524993,28.23919915,29.15460962
