Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
GRC,0.409041838,0.519884464,0.366566462,0.238643175,0.247413543,0.293249074,0.300331801,0.254757582,0.265457837,0.263026401,0.128880433,-0.147951277,-0.540752951,-0.725120807,-0.66611329,-0.658861361,-0.415913028,-0.197783225,-0.202880238,-0.105339393,-0.214592107,-1.21680249,-1.355394593,-0.631359846
GRD,0.568483013,0.46803696,0.272937297,0.469187987,0.711094559,0.671613754,0.663529251,0.661840746,0.671715215,0.683128734,0.695156085,0.76783354,0.861245197,0.887245628,0.874356937,0.850810359,0.825295754,0.792907051,0.755485367,0.724563813,0.762219229,0.762873605,0.662275264,0.592162162
GRL,0.178094437,0.266548359,0.458574268,0.275195545,0.256870545,0.04216222,-0.283179181,-0.386485847,-0.402186877,-0.008876974,1.028023326,-0.026363197,-0.140721219,-0.577265865,-0.333398667,-0.322038549,0.128227978,-0.024920344,-0.265609141,0.359917714,0.252238303,0.506106194,0.014120056,0.359389425
GTM,2.433943645,2.4024009,2.297882417,2.180745246,2.125985971,2.077170631,2.026228097,1.975962167,1.927447638,1.881063438,1.836556428,1.819487756,1.777495787,1.757167698,1.728757603,1.691465093,1.658073318,1.6276538,1.600385982,1.560386048,1.519987854,1.480316806,1.439868495,1.399008988
GUM,1.125621224,0.830561297,0.641188051,0.504376,0.378143882,0.259412996,0.14888868,0.053424318,-0.023066091,-0.088064262,0.197277634,0.450154139,0.447535841,0.397066313,0.292292129,0.259298371,0.218836685,0.154324682,0.042693991,-0.032018785,0.359326133,0.767004481,0.7244969,0.683444002
GUY,0.136711369,0.099811709,0.067625709,0.03142907,-0.018146124,-0.094070723,-0.176802788,-0.243714507,-0.313900505,-0.38421525,-0.443706996,-0.496193791,-0.035479198,0.463194126,0.493149308,0.520003881,0.535758732,0.547185665,2.875002859,1.671348097,-0.194366444,0.919614739,0.515592544,0.629624405
HIC,0.483218756,0.473304163,0.472651029,0.481769915,0.503284582,0.53098523,0.621232563,0.692872842,0.728033313,0.658213709,0.559729942,0.385881897,0.515383753,0.533345549,0.537581896,0.524653999,0.5302498,0.467571232,0.437335826,0.376951607,0.344000619,-0.070770925,0.213639909,0.507265
HKG,0.881594076,0.736962668,0.442846827,-0.197404126,0.779918562,0.436871406,0.642270483,0.859633272,0.598238787,0.215353334,0.734446396,0.672543292,1.103957997,0.401982536,0.702370951,0.851197911,0.619366345,0.768513878,0.800230597,0.739283471,-0.358932662,-0.911776749,-0.907914524,2.553524667
HND,2.731383,2.684734156,2.627514911,2.559212936,2.48929433,2.424600409,2.359210736,2.288113438,2.212898931,2.143364955,2.075977959,2.009868026,1.950842899,1.895959147,1.848619106,1.809362407,1.773336937,1.73985038,1.709728907,1.680696685,1.622836377,1.535139668,1.492118559,1.530829511
HPC,2.723006933,2.71773709,2.961599994,3.018803002,2.879742309,2.885205019,2.918957274,2.825367036,2.834680583,2.890240949,2.838836312,2.848695352,2.865305751,2.861254091,2.912363805,2.902850457,2.919340803,2.944261595,2.884990185,2.836801176,2.817543318,2.755162134,2.686106465,2.680923986
HRV,-0.986434859,-3.847670727,0.058871291,0.028469923,0.027904279,0.128732789,0.023523124,-0.02185266,-0.011879458,-0.105027517,-0.226821271,-0.345264228,-0.305655945,-0.278509063,-0.407343185,-0.824099164,-0.698383457,-1.200610165,-0.893486928,-0.554146739,-0.433210221,-4.25713872,-0.603521952,-0.063329885
HTI,1.82614145,1.795963659,1.744825138,1.724900297,1.679416467,1.664485533,1.680161634,1.653990263,1.625856056,1.609813337,1.146888672,1.125747296,1.537468808,1.498986449,1.465967975,1.439893507,1.410821213,1.387530074,1.361131318,1.335138592,1.302919959,1.237298997,1.193341956,1.19922883
HUN,-0.259764908,-0.229379183,-0.284751377,-0.286433268,-0.221439379,-0.198878843,-0.155716485,-0.154915158,-0.175097367,-0.154908814,-0.226013876,-0.283360436,-0.516437607,-0.275368757,-0.269378767,-0.237855002,-0.295110605,-0.265860932,-0.126786952,-0.04525571,-0.215067837,-0.413751024,-0.690781548,-0.552969965
IBD,1.218007677,1.182287592,1.139974796,1.113041287,1.100082527,1.078490246,1.036974224,0.992513036,1.00644011,1.013467633,0.997720631,1.026827726,1.071280723,1.086843476,1.066424437,1.022282171,0.975298891,0.942210148,0.871480132,0.802883607,0.708582428,0.57200099,0.361258061,0.502795506
IBT,1.490924787,1.468645595,1.442868428,1.416588076,1.395252241,1.375631723,1.348213397,1.31457833,1.316797424,1.326151738,1.331081394,1.353562186,1.36563622,1.353318332,1.330594901,1.299714718,1.277311102,1.265355732,1.221345142,1.179498711,1.120273784,1.021994999,0.862123771,0.971935897
IDA,2.47711852,2.490694507,2.510134135,2.471859298,2.407793671,2.381920863,2.388826367,2.377170656,2.326912353,2.330706931,2.388278065,2.375672049,2.274324109,2.166261108,2.127992887,2.128439621,2.169687265,2.20901404,2.230367207,2.251231107,2.275228042,2.265065596,2.222816776,2.223231533
IDB,2.739138303,2.754164456,2.504789098,2.374179907,2.402563573,2.367595851,2.359728501,2.401367185,2.428139308,2.469573634,2.551174572,2.471052525,2.253954899,2.129293683,2.061781407,1.985308474,1.929098103,1.975027295,2.035818774,2.049935098,2.100809197,2.121766599,2.134495329,2.167956627
IDN,1.447088484,1.410098855,1.373519281,1.338043891,1.273226489,1.260748296,1.299308899,1.311847596,1.302170535,1.27153209,1.251517291,1.255738089,1.255941458,1.21281781,1.159506642,1.110854932,1.058942059,1.006439524,0.966206436,0.937689274,0.840389268,0.694717688,0.636555115,0.735139895
IDX,2.346327078,2.358674427,2.512822785,2.520989956,2.410420532,2.389115171,2.403436826,2.365026416,2.276088498,2.260881323,2.306202521,2.327499441,2.28462616,2.184952363,2.161452117,2.200698776,2.290891707,2.32647538,2.327695084,2.351647389,2.361980198,2.336157562,2.266542072,2.250561146
IMN,1.190189114,1.100300651,1.022270771,0.974724392,0.942439422,0.933640362,1.018531384,1.081038,1.099970011,1.113332544,1.095109389,0.620772843,-0.01422745,-0.230291765,-0.295168031,-0.3618152,-0.171213442,0.155660691,0.23303766,0.18842279,0.134540647,0.2578592,0.303350116,0.225729728
IND,1.822184002,1.808446421,1.776767874,1.724269032,1.67281087,1.604129169,1.52430796,1.46637175,1.422391509,1.39119493,1.377595812,1.361588085,1.33219205,1.297548835,1.240362184,1.18779532,1.185046229,1.155624491,1.087527722,1.025310772,0.955220858,0.797216094,0.680372581,0.805014301
INX,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,2.178703014,2.696005644,2.890960005,2.038708011,1.015663276,0.544884384,0.436072439,0.423743803,0.526556159,0.731001377,0.944845307,1.128834064,1.088675561,1.238875453,1.367626954,1.029110503,0.953878184,1.850503784,2.602992591
IRN,1.645391949,1.710031912,0.973524734,0.927820931,1.615863946,1.610040011,1.54559661,1.453637082,1.371885026,1.360470266,1.404424281,1.277550034,1.277425408,1.456505903,1.897214219,2.261784926,1.835807917,1.428825527,1.307882209,1.099593263,0.835176148,0.722822505,0.710745643,0.700188903
IRQ,3.336246694,3.184017345,3.211049289,3.051311163,2.87715846,2.969706065,0.718432209,-0.850221916,1.926462655,3.598793338,3.170933202,3.498580088,4.488463918,4.665418597,3.50227675,2.71497647,2.4594025,2.357692329,2.417560687,2.368388314,2.362111839,2.26888921,2.186916934,2.241050141
ISL,1.369192833,1.329295255,0.892596377,0.69249762,0.877936158,1.582891978,2.34742243,2.530085489,1.859572171,0.341241979,-0.143903,0.305468368,0.532100735,0.9458859,1.112504755,1.041940387,1.388081496,2.345582676,2.678142769,2.198932258,1.623086251,1.63931664,2.513773433,2.99067032
ISR,2.642331913,2.357117299,2.014058394,1.805519759,1.767623642,1.762897661,1.767805874,1.776100869,1.776579106,2.390207338,1.82675241,1.848077862,1.846151321,1.866052895,1.919543799,1.981288976,1.960348962,1.938725674,1.926622865,1.90898264,1.763679392,1.681905517,1.966368848,2.062804191
ITA,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,0.491389108,0.300559689,0.504933687,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424,-0.487095092,-0.515599999,-0.326488181,-0.304633383
JAM,0.611850749,0.50404776,0.487837447,0.483356776,0.489064956,0.480782489,0.476920503,0.428910144,0.375125565,0.405906287,0.421348655,0.447915144,0.495752367,0.481191238,0.410748099,0.354975146,0.294793626,0.202492606,0.12309148,0.068899222,0.236519558,0.257040922,-0.011246541,-0.06485143
JOR,2.106594083,2.09677759,2.150168065,2.260009348,2.494625425,2.606722574,6.757909009,6.343808711,2.432776564,2.20117695,2.199151314,2.545810456,1.422787817,6.481928642,11.79401566,9.219917888,4.835850135,2.485009342,2.365102658,2.257509754,2.127362818,1.989076856,1.226636566,0.45248876
JPN,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,0.009392097,0.063373589,0.114908848,0.048425395,-0.012494631,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.051137415,-0.081874296,-0.126880068,-0.140464978,-0.294194618,-0.459952416,-0.443851919,-0.487370782
KAZ,-0.300201487,-0.170069526,0.004125545,0.336408914,0.694909484,0.888898043,1.057671309,1.143851233,1.872962096,1.982408057,1.413271477,1.431512449,1.408676887,1.439445356,1.472670873,1.461484685,1.42204614,1.360381269,1.314522985,1.28960849,1.298635325,2.296407589,2.28528529,1.341580393
KEN,2.915446842,3.028826855,3.033609778,2.967443353,2.989515436,2.97658074,2.974711117,2.965824801,2.978845155,2.960691877,2.817524067,2.655435058,2.525956443,2.409931364,2.294178016,2.20032212,2.202145562,2.175708427,2.032734005,1.978456948,2.009700111,1.942761283,1.909510311,1.966741573
KGZ,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.127864459,1.075051294,0.953586964,0.950220145,1.207265644,1.192864429,1.216890729,1.665236559,1.984738667,2.006107899,2.059025966,2.037224422,1.933647156,1.99032207,2.08787614,1.897863823,2.898362886,2.931481417,1.788946307
KHM,1.830648179,1.793814334,1.795929879,1.782576229,1.772331946,1.753175949,1.730269692,1.743255619,1.656639057,1.507891949,1.457229884,1.453873407,1.449284193,1.430499716,1.397775194,1.34979002,1.334085157,1.310482663,1.221445659,1.132442162,1.160057697,1.165135849,1.072167381,1.049965111
KIR,1.745494732,1.901293355,2.043464516,2.037541967,2.017640848,1.996074256,1.936029236,1.895336352,1.911071736,1.933743494,1.868357221,1.722202058,1.577537693,1.505392344,1.466543437,1.486483528,1.535613884,1.548120924,1.565423542,1.606512389,1.772654752,1.888540758,1.813156636,1.724708187
KNA,1.408879605,1.14821868,0.602711852,0.360321874,0.320392486,0.310808889,0.318379739,0.3003549,0.29945547,0.275301417,0.247124924,0.374800405,0.30637536,0.083774902,0.046046298,0.00209251,-0.004185064,-0.006277924,-0.050237583,-0.102646831,-0.146821345,-0.075592142,0.107072011,0.205424966
KOR,0.836180864,0.767241775,0.577957277,0.518321453,0.396331437,0.211997784,0.52519994,0.505234033,0.759316682,0.514682828,0.498225084,0.768971759,0.525713661,0.455218622,0.628149861,0.527288497,0.396851823,0.280968018,0.433519028,0.347874969,0.137869266,-0.128757315,-0.187486567,0.077477253
KWT,3.015393997,2.891932877,2.757762092,2.610111849,2.443137206,3.733592238,5.568354328,5.888960464,5.59158489,5.311834538,5.152155972,6.58897845,7.676428102,7.156824721,3.106740562,3.837569365,3.502809085,1.8798817,4.55608227,2.829852402,-1.832820647,-2.562808093,0.440405187,0.961310383
LAC,1.481847953,1.429496297,1.376635212,1.31610098,1.277243143,1.246931192,1.203451217,1.164808883,1.126891154,1.103655312,1.051559484,1.141156063,1.127730542,1.091548577,1.065479895,1.045801999,1.04108134,1.063706811,1.093883333,1.054611453,0.911196365,0.763974592,0.690885616,0.708807004
LAO,1.686007204,1.622856732,1.553068982,1.469044227,1.380844115,1.459487231,1.58692258,1.580871534,1.552324476,1.521468617,1.489478797,1.458595085,1.430973275,1.402649861,1.364912288,1.423956165,1.519813691,1.534364495,1.518707268,1.495404815,1.47745666,1.433214065,1.396495684,1.37576862
LBN,1.648031352,1.574297581,1.300762376,1.299044696,1.54172773,1.480785947,1.64098,1.883559829,1.608846133,1.291279798,0.898071621,0.981119441,2.607520841,9.226496128,9.971969542,1.966373269,-2.21727979,-2.415521032,-2.627212541,-2.879865896,-2.079336906,-1.249035167,-1.856912493,-2.504984273
LBR,3.711300592,2.941368498,2.613448065,0.799708514,1.200925571,4.504636732,5.627399993,5.004982793,4.076460369,3.152289639,2.899627274,3.931537102,3.538298055,2.182354489,2.058594538,2.035413638,2.012596657,1.905489441,1.915395937,1.94236198,2.031168603,2.05886078,2.082087222,2.15837824
LBY,1.895562666,2.322593409,2.423245022,2.508633817,2.581075917,2.610401321,2.29252155,2.051478733,2.128878415,2.094374702,2.051039287,-4.793553713,-5.280077701,1.946077689,1.862888263,1.537394116,1.442351312,1.517588879,1.548437626,1.399514414,1.283445092,1.214947645,1.137688282,1.110127512
LCA,0.782994723,0.683551869,0.747538322,0.768367867,0.728418124,0.695945168,0.653297729,0.627569517,0.62958785,0.657477004,0.732191056,0.705377764,0.567095583,0.492075369,0.473649182,0.467430587,0.448818488,0.424237575,0.408392601,0.389934037,0.36554733,0.230712748,0.114601078,0.218823329
LCN,1.472946612,1.420947029,1.370801718,1.313779437,1.274655583,1.244212291,1.20066685,1.162198028,1.125310452,1.102021391,1.052922955,1.126921473,1.113228646,1.079956908,1.052262324,1.031361266,1.010216273,0.976271365,0.920018598,0.886076653,0.811906397,0.683384828,0.660824268,0.735373889
LDC,2.439277872,2.428372253,2.598743571,2.615552289,2.496486933,2.476121919,2.449118267,2.357854208,2.330868669,2.370123998,2.406438778,2.445886443,2.459134362,2.458710312,2.455481731,2.425345674,2.452861057,2.464459528,2.423450725,2.41455322,2.438821333,2.40641521,2.330371939,2.307883694
LIC,2.687607276,2.700206496,3.01523835,3.073566387,2.910155944,2.918856248,3.038429913,3.008423697,2.906118753,2.894152654,2.877147592,2.859480252,2.758538994,2.561678654,2.503727468,2.549000084,2.664237306,2.721065418,2.755770761,2.83572596,2.820510863,2.727872107,2.696520525,2.736300871
LIE,1.252282479,1.054194878,0.945302183,0.907042397,0.878482956,0.879502934,0.823120977,0.745302498,0.711545007,0.771009503,0.701110398,0.72939379,0.869403226,0.821163785,0.784827173,0.695762434,0.677661203,0.741744904,0.767717718,0.785258982,0.709498302,0.727556394,0.735015942,0.651369033
LKA,0.565924638,0.763488078,1.00146555,1.002109527,0.9653778,0.936752887,0.995543084,1.041072362,1.025608395,0.965634567,0.904381981,0.920756933,0.751749909,0.543830441,0.508369831,0.456782306,0.415306726,0.378824726,0.755904689,0.611875946,0.53062656,1.075449957,0.11277264,-0.65132077
LMC,2.013078981,1.999080249,1.93517741,1.87756823,1.847351453,1.793941891,1.740724011,1.709809672,1.670389171,1.659040985,1.690284607,1.68746056,1.638473894,1.629071717,1.610699475,1.548463436,1.520646523,1.501518097,1.465143493,1.422508465,1.40373316,1.333359929,1.24911827,1.297494601
LMY,1.577504001,1.555406634,1.526256404,1.490678817,1.465543393,1.442986736,1.411614357,1.374601287,1.372864671,1.376478426,1.382227224,1.400561302,1.409432961,1.395310017,1.371588656,1.340478342,1.318912884,1.312581323,1.277098325,1.235459762,1.173983243,1.077838737,0.920774601,1.007815442
LSO,0.219741613,0.04217,-0.097022605,-0.225732599,-0.384374749,-0.401735875,-0.032572928,0.337605696,0.580575262,0.707013589,0.673528483,0.735394495,0.832817873,0.931108536,1.021936222,1.104914388,1.189533622,1.2397919,1.254413132,1.251678122,1.267840873,1.20621788,1.062557097,1.056620897
LTE,0.759044761,0.717644235,0.673190314,0.651007612,0.637296977,0.640946356,0.643564073,0.638863038,0.648844831,0.639834869,0.594258606,0.631740229,0.727478884,0.732925815,0.703057487,0.645244398,0.622227066,0.63362335,0.545296086,0.461696375,0.341714183,0.213610956,0.092248265,0.064720712
LTU,-0.70338544,-0.824008723,-0.802765711,-0.812278097,-1.122991275,-1.628401126,-1.596378318,-1.187947957,-1.028483175,-1.110345754,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.859827343,-0.940753797,-1.270694533,-1.398322201,-0.954190459,-0.264704355,0.026766758,0.21280543,1.09366808,1.411709108
LUX,1.344082996,1.190456345,1.047660816,1.21520088,1.421332565,1.530054663,1.595051918,1.544386847,1.787496632,1.85177523,1.825405804,2.222660503,2.4015419,2.311176253,2.356978705,2.359951181,2.155311988,2.430976418,1.928837514,1.96284492,1.666358674,1.518349367,2.016667902,2.346009755
LVA,-0.963935407,-1.291486944,-1.161838224,-0.966400801,-1.091312956,-1.080571457,-0.917272957,-0.816175507,-1.050939544,-1.651024968,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-0.941743354,-0.818626341,-0.913885332,-0.886215573,-0.779138396,-0.69523914,-0.701211571,-0.843294678,-0.271369578,0.125866345
MAC,1.487756823,1.659246027,2.372558229,2.821504467,2.77099628,2.715517612,2.67441294,2.648029807,2.625279077,2.608773029,2.595031824,2.429615212,2.039126998,1.803915803,1.802575819,1.816016042,1.843799893,1.884356438,1.920344372,1.926360529,1.885220497,1.515044864,1.239146684,1.283643852
MAF,1.740833279,2.590274326,2.512033563,2.437946672,2.376864285,2.282824494,2.161686894,2.038582252,1.857269266,1.649193965,0.898201382,-0.296670913,-0.895330398,-1.080035615,-1.066300653,-0.685821046,-0.598589807,-0.90900535,-1.884529348,-2.183055951,-1.729799199,-1.875994925,-0.492635019,0.895603156
MAR,1.330562927,1.307090678,1.276705585,1.219262665,1.245878478,1.319052688,1.309479244,1.28772192,1.280037201,1.281106246,1.308351545,1.342665543,1.353772467,1.344233843,1.30806294,1.253058273,1.223170234,1.191629424,1.117897027,1.043584127,1.053160179,1.051484312,1.023391979,1.014837587
MCO,0.21893655,-0.064705975,-0.178929556,-0.216376703,-0.247862316,-0.295136676,-0.405287997,-0.589029494,0.122477836,1.677520937,2.369771915,2.285456208,2.19981192,2.067809862,1.915204971,1.78404622,0.84246953,-0.072859748,-0.040500588,0.013502019,-0.302883027,-0.641236846,-0.593262624,-0.472749142
MDA,-0.203371722,-0.223625637,-0.231580062,-0.281602495,-0.247447154,-0.243318712,-0.277922768,-0.231718325,-0.190349156,-0.126263392,-0.099832974,-0.057836265,-0.013109544,-0.026783769,-0.06097206,-0.76704956,-1.163022378,-1.727058466,-1.757004421,-1.600316536,-1.098031659,-1.503429523,-2.216966827,-2.069521718
MDG,3.039901008,2.996230705,2.96156859,2.933416316,2.92703465,2.923285684,2.926752462,2.926524522,2.91149153,2.89947279,2.865949148,2.800165011,2.728140997,2.67158914,2.627137771,2.588187143,2.586011484,2.584164852,2.554077041,2.525316628,2.482422893,2.416869374,2.37869515,2.382656675
MDV,1.568301447,1.690716983,1.711543347,1.676685986,1.638114517,1.603244043,2.376286342,3.354355829,3.552288956,3.544224471,3.529155518,3.496208754,3.438491239,3.346640402,3.917483406,4.422534092,4.196904224,3.926287795,3.599640348,2.96723054,1.949134572,1.355177392,0.445829655,-0.529476509
MEA,2.08773004,2.072718288,1.909694649,1.876268053,2.007425861,2.137315507,2.305358112,2.396577561,2.415485567,2.376652707,2.225653115,2.022064171,1.988024376,2.094285763,2.098952533,2.048325119,1.909378526,1.774953887,1.792134846,1.747742061,1.429596075,1.293446954,1.46134817,1.522026452
MEX,1.584550787,1.54194113,1.520455223,1.487400531,1.469652975,1.429511671,1.360538574,1.316236819,1.267535742,1.236743692,1.326578957,1.427639765,1.396615462,1.317160793,1.241466716,1.16700885,1.133234288,1.080420738,0.951668644,0.86026509,0.727243816,0.559420832,0.628607803,0.743434542
MHL,0.721837705,0.347948104,0.152420858,-0.005505143,-0.106492372,-0.180193481,-0.237689549,-0.314099624,-0.411668206,-0.415235819,-0.330813598,-0.836573257,-1.460462949,-1.643608049,-1.833579585,-2.021525531,-2.21210383,-2.391336363,-2.571619347,-2.780253373,-2.98407683,-3.189954901,-1.150468925,1.021967849
MIC,1.483822567,1.457651195,1.397553809,1.351676533,1.336528568,1.309133644,1.261726962,1.221427113,1.226581248,1.229278981,1.234850051,1.254400068,1.272130747,1.274863218,1.253191147,1.212531877,1.174602365,1.159271285,1.11366356,1.055713001,0.98578264,0.885810878,0.710343203,0.798944949
MKD,0.455448702,0.420168685,-0.726260079,0.127038105,-0.323800436,-0.539897211,-0.552204277,-0.57095312,-0.578593804,-0.646827223,-0.639374483,-0.458327098,-0.39185832,-0.368848271,-0.268678977,-0.267729528,-0.320367473,-0.402421587,-0.507220757,-0.679308689,-1.07910572,-1.029458047,-0.294481336,-1.083087862
MLI,2.907829296,3.02107831,3.134420559,3.206760104,3.266628116,3.305460401,3.305691828,3.302086911,3.284763907,3.2555744,3.24973947,3.234811963,2.918108744,2.920044502,3.170675518,3.146747167,3.190441423,3.216407258,3.174850089,3.126669914,3.142603659,3.157964369,3.095209254,3.051661415
MLT,0.645267231,0.751106498,0.745506921,0.657732334,0.671628455,0.637436918,0.364336947,0.348755082,0.650655461,0.753906931,0.491182811,0.423700885,0.899209212,1.404050276,1.996754408,2.386395363,2.288615441,2.738662856,3.491955403,3.931356319,2.211207678,0.619810316,2.396534832,4.077010215
MMR,1.096712638,1.040921608,1.006341199,0.950845487,0.878726142,0.812150803,0.759407839,0.740412549,0.584181978,0.585912069,0.762454883,0.813699958,0.847223412,0.852912566,0.8338601,0.802515043,0.790127201,0.76020596,0.719693109,0.707999098,0.719472826,0.699278204,0.706117427,0.733178876
MNA,1.99105888,1.988373616,1.820071026,1.793979297,1.946960558,1.962044713,1.934451228,1.917500223,1.917089757,1.932141198,1.971721176,1.880740256,1.849660349,1.984759858,2.049524205,1.990790685,1.829282191,1.701806719,1.728241504,1.7280334,1.616426652,1.514551643,1.502504977,1.538603189
MNE,-0.027974019,0.402363248,0.400750772,0.399151169,0.177216476,0.147929262,0.124299813,0.138110348,0.177475867,0.214529296,0.183239906,0.105041772,0.084147408,0.097599637,0.097022011,0.056110724,0.023142531,0.011247907,-0.023461353,-0.031987013,-0.116139361,-0.337762722,-0.323190384,-0.167992321
MNG,0.921869511,0.878309645,0.886457738,0.87155573,0.850550682,0.835992599,0.855447794,0.940879931,1.078122411,1.238592599,1.33380432,1.52094438,1.748906223,1.87336676,2.006686708,2.110866279,2.162336948,2.170490155,2.17135598,2.139997096,1.897015028,1.609371036,1.499669086,1.425510548
MNP,5.239582527,-1.07498986,-2.958572796,-3.345833718,-3.720032276,-4.077969011,-4.390533785,-4.663535755,-4.905030903,-5.08445117,-5.343938045,-2.939981179,-0.307020712,-0.417225486,-0.548094106,-0.661703101,-0.742353405,-0.793234216,-0.841314238,-0.890563183,-0.545026237,-0.21399451,0.14136847,0.493221731
MOZ,2.453305506,2.513168046,2.569403142,2.596692516,2.61147448,2.589776122,2.563780099,2.592131921,2.620642944,2.669802746,2.799820936,2.932677561,3.014610299,3.072739164,3.068933869,3.043019717,3.129155499,3.103185139,2.946887151,2.886566535,2.904819659,2.842112349,2.744193061,2.775352062
MRT,2.799182084,2.44916514,2.144963445,2.160388554,2.169898998,2.208034581,2.260471866,2.318694061,2.49989376,2.723800288,2.873051185,3.018442761,3.124789002,2.896122114,2.64221126,2.645957102,2.642528022,2.633524111,2.626187803,2.614654755,2.58400208,2.553910771,2.591601268,2.643102263
MUS,0.982676166,0.790047581,0.694240135,0.723661766,0.627103982,0.59209966,0.466403526,0.455526401,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.242165627,0.181022098,0.13240433,0.068708233,0.090167266,0.054535454,0.032233064,0.00229068,0.025272988,-0.301401217,-0.117452949
MWI,2.300935218,2.371006615,2.454069148,2.542539057,2.640040244,2.736342194,2.803458165,2.834481933,2.877406034,2.905723394,2.891505731,2.864277046,2.832565554,2.806762968,2.788813239,2.759113701,2.717814084,2.695466368,2.685561427,2.68285756,2.665771783,2.611417766,2.559138271,2.547168863
MYS,2.544593667,2.57014353,2.516347422,2.442606437,2.372008464,2.303363822,2.234859554,2.176089804,2.08818532,1.978923414,1.758287403,1.611043429,1.618131318,1.587439804,1.553018271,1.499409724,1.462069866,1.415369333,1.31563682,1.241514631,1.199859622,1.119853991,1.079363741,1.085202316
NAC,1.100928819,1.004231332,0.947624766,0.867086155,0.930391038,0.928438166,0.973738352,0.957463253,0.964003825,0.907124393,0.860856701,0.753963543,0.771296884,0.731404611,0.762969157,0.741255506,0.768111066,0.691436039,0.620256635,0.559825118,0.985514536,0.198350215,0.518818276,0.752693589
NAM,2.271949367,2.027579409,1.715589536,1.414342902,1.24422105,1.202340002,1.199835228,1.247324234,1.336301664,1.43030357,1.5047354,1.562982666,1.634062049,1.694467324,1.730943939,1.754600381,1.765026533,1.756999185,1.725164552,1.688468173,1.720310624,1.63585889,1.446359184,1.43721978
NCL,1.901374378,1.901793221,1.898811419,1.703765144,1.521461098,1.518467354,1.495754382,1.473710882,1.452307684,1.309615607,1.533215429,1.825085374,1.811679043,1.779440428,1.65510643,0.524642605,0.28164857,0.218102595,0.13284625,0.025810734,-0.059005755,-0.254861903,-0.435504436,-0.474724202
NER,3.423750056,3.456532133,3.472154736,3.504461003,3.549182987,3.588174943,3.614425835,3.641206363,3.672544763,3.701170774,3.730703151,3.746720178,3.810576037,3.818205941,3.78117877,3.828859384,3.867091205,3.826933982,3.787596499,3.765444885,3.727100725,3.707423785,3.712987818,3.725765982
NGA,2.60286877,2.651265494,2.682889956,2.692767906,2.695503465,2.693693418,2.695925823,2.709626937,2.719686803,2.727384843,2.744378852,2.764062379,2.749288878,2.697474043,2.628123853,2.541187462,2.507034086,2.52731692,2.496644904,2.448200698,2.440608885,2.406363381,2.380007155,2.379888269
NIC,1.441945342,1.348258003,1.267591747,1.210666618,1.179569548,1.262919196,1.368004861,1.394296801,1.421707871,1.446913517,1.463853251,1.471748689,1.470883001,1.461295176,1.448704792,1.437940024,1.428747396,1.418806285,1.405104723,1.385484725,1.370695685,1.39120242,1.418278462,1.399380964
NLD,0.714770363,0.754840058,0.638291666,0.471814399,0.347475412,0.233663148,0.160613669,0.217521601,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.55554079,0.523490508,0.953278923,1.003401572
NOR,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.681072964,0.805392739,1.034734515,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,0.588757324,0.534772282,0.898395221,1.138184607
NPL,1.709775886,1.601837449,1.495832606,1.375026697,1.242331411,1.075359276,0.88577445,0.731449423,0.626509659,0.539422885,0.496881283,0.38521421,0.235525469,0.185921857,0.293747924,0.53827062,0.904474047,1.149953723,1.140549365,1.136351607,1.774268056,2.311723712,1.692246601,1.136035375
NRU,-0.05780347,-0.135004842,-0.11586368,-0.067649193,-0.087044834,-0.164625031,-0.232874159,-0.262633291,-0.234032286,-0.097675335,0.078147899,0.409277515,1.553560459,2.365518569,2.274296047,2.214779795,2.228011886,2.119548182,2.05039802,1.729341401,1.497144175,1.579022576,1.247087134,0.880232027
NZL,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,1.12877351,1.21898486,0.932407688,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.661012001,2.036033909,2.2460321,2.088722723,1.791240168,1.591158896,2.204788696,0.413665247,0.115363947,2.048368089
