Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
GUY,-1.363803903,2.279521659,1.132626962,-0.632225388,1.56335211,-1.950957595,5.129609348,7.191236241,1.755223496,3.611508472,4.138441601,5.196251561,5.27633062,3.653384333,1.68649445,0.687404591,3.807456264,3.734491546,4.440912885,5.352840035,43.47965172,20.00752973,63.43986437,33.01688299
HIC,4.259076223,1.583035981,1.620540177,2.305221781,3.513388852,2.974538737,3.22028729,2.856672473,0.675885063,-3.378528337,3.048340175,2.017851706,1.472888106,1.597957074,2.141768165,2.325526275,1.833040909,2.47631841,2.369994444,1.845827065,-3.914669261,5.584368156,2.641586105,1.644160342
HKG,7.663440689,0.560798481,1.656689885,3.056282107,8.700097869,7.388127394,7.032659005,6.464814455,2.127981815,-2.459089473,6.76766257,4.814713796,1.700313663,3.10154169,2.762374494,2.387838881,2.175411705,3.796090706,2.846911546,-1.672426519,-6.544778677,6.454396779,-3.680752922,3.21505497
HND,7.291288159,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.842913911,3.84499477,2.559634346,-8.965082233,12.56528438,4.14356194,3.582603626
HPC,2.888998207,3.62872773,3.810757284,3.888810874,5.657396457,5.569063804,5.862566945,5.460474937,5.641476869,3.738118983,6.100512,4.462047916,3.97711292,5.640484435,5.845892406,4.816187111,4.442968382,5.003473478,4.193276927,4.420985717,0.236251144,4.195132478,4.796360999,4.41181393
HRV,2.956274614,3.12086446,5.820577751,5.599633572,4.17994854,4.307492962,5.076835412,5.075021828,2.019521789,-7.215120202,-1.224864141,-0.058246926,-2.298255012,-0.306838202,-0.34168263,2.549129635,3.649197525,3.364803306,2.983376913,3.44274248,-8.520438134,13.04114349,7.027225888,3.060871288
HTI,0.870059259,-0.342747883,1.051820135,3.480779732,-1.31785676,3.072173377,1.768750603,4.70652994,2.658032308,5.890378948,-5.651511534,5.098213544,0.502424404,4.324784115,2.888772509,1.400000009,1.812468078,2.510271345,1.667810955,-1.723096998,-3.30550547,-1.798239889,-1.681983969,-1.863884203
HUN,4.479194732,4.074088033,4.741286546,4.074249746,5.004620692,4.29427761,3.94606688,0.277372772,1.003943029,-6.597867219,1.076254043,1.866837475,-1.250226023,1.802522101,4.232209806,3.707315979,2.201001893,4.271976016,5.362348362,4.864225735,-4.487046048,7.06122061,4.583407673,-0.907685956
IBD,5.891569519,3.622464485,4.572186646,5.943161187,7.637394371,7.184478526,8.296932305,8.948944267,5.905424068,2.786337537,7.815824585,6.381233176,5.446668541,5.221775156,4.792720339,4.404530948,4.55662192,5.241650355,4.935665423,3.98398106,-1.40120443,7.628482966,3.601688625,4.447556758
IBT,5.724715372,3.657184974,4.646775038,5.85472061,7.55695579,7.100965803,8.112408502,8.702055557,5.835855095,2.969739266,7.683101065,6.203461966,5.284632252,5.223253584,4.846308684,4.32675343,4.454964519,5.14241842,4.89001452,3.979119056,-1.355435011,7.386659265,3.653546061,4.363221195
IDA,3.935272376,4.034189241,5.453470309,4.906203558,6.685731979,6.188377682,6.07710359,5.921876186,5.030060153,5.077611646,6.190945923,4.174272804,3.395867206,5.240828595,5.4825506,3.40935816,3.24436381,3.945681821,4.332600772,3.919409107,-0.792994535,4.433211437,4.310298531,3.296311085
IDB,3.785198516,4.358374988,6.969005937,5.019643575,7.581851473,6.21313626,5.854095656,5.614315208,4.150422798,5.976999722,5.933594358,4.591922462,4.381887918,5.515221103,5.607324951,3.740471004,2.087329773,2.555791797,3.84829204,2.770731357,-1.415742918,5.164294109,4.215491032,2.526256901
IDN,4.920067748,3.643466448,4.499475389,4.780369124,5.030873945,5.692571303,5.500951785,6.345022228,6.013703599,4.628871183,6.22385418,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065511829,3.702885628,5.307419348,5.048105771
IDX,4.075642691,3.735437192,4.048447772,4.798083623,5.829832783,6.164338853,6.293728046,6.219397738,5.876137008,4.252623384,6.430913235,3.786655352,2.473648645,4.97941208,5.363320007,3.092224012,4.359519293,5.256098768,4.777502698,4.965264186,-0.23784529,3.789182498,4.395917127,3.998148258
IMN,5.300001526,5.399999031,6.199998195,5.999999688,5.200003104,5.899999336,7.699998713,7.50000023,4.900001001,2.100000272,3.399998424,1.999999382,7.303890305,4.141862742,5.15509985,-0.385867274,6.952303657,2.837757415,2.21339675,0.254878786,-8.8368174,3.837836666,,
IND,3.840991157,4.823966266,3.803975321,7.860381476,7.922936612,7.923430621,8.060732572,7.660815067,3.086698059,7.861888833,8.497584702,5.241316199,5.456387552,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.453851345,3.871436941,-5.777724707,9.689592492,6.987039326,7.583971124
INX,,,,,,,,,,,,,,,,,,,,,,,,
IRL,9.403524677,5.305821528,5.899365269,3.013838692,6.788139971,5.739781672,4.987853812,5.310118221,-4.484070646,-5.095783185,1.682972022,1.280752091,-0.129692111,1.174614374,8.828998727,24.47525334,1.765556879,9.311259306,8.470295452,5.297728026,6.617194668,15.12521979,9.43302211,-3.19878596
IRN,5.845527476,2.392172712,8.078829279,8.639298396,4.336665983,3.189804081,4.999795269,8.155773518,0.250856553,1.007385463,5.797938296,2.64571792,-3.747171399,-1.521979205,4.984775067,-1.424884939,8.815086643,2.758505246,-1.838007571,-3.070587985,3.330288459,4.719777732,3.776631402,4.952163169
IRQ,16.92166569,1.761480081,-8.198469824,-36.65815268,53.38179419,1.671889624,5.646297795,1.885572143,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.628571185,0.19701671,4.722864019,13.78737302,-1.819750351,2.633850991,5.513790574,-12.03679309,1.50218071,7.639811402,-2.93555774
ISL,4.98504277,4.013497555,0.559519082,2.142688379,7.802399508,6.124438965,6.316993086,8.454860096,2.209496419,-7.66380956,-2.832774915,1.845779156,1.063636607,4.55246032,1.687215018,4.436663719,6.303687107,4.194948829,4.889172995,1.861177943,-6.940453095,5.148715418,8.881307745,4.06379899
ISR,8.671655277,0.334070643,-0.114220928,1.393912964,4.784467426,4.134076619,5.582667959,6.033213571,3.251163361,0.883120394,5.668515118,5.561139076,2.587653844,4.415501587,3.919126893,2.485826289,4.521680309,4.276595951,4.070321887,4.156137989,-1.857289278,8.611990348,6.832886636,1.997039988
ITA,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.925810941,0.483198317,-8.974192121,8.310239908,3.985897443,0.920692214
JAM,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.345301858,-1.457147209,1.730376267,-0.61363604,0.517686013,0.689822357,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-9.920322451,4.6014245,5.221519852,2.200061472
JOR,4.245711921,5.269957575,5.783807927,4.161667555,8.567214242,8.146594811,8.092975278,8.176169952,7.220386373,5.023710073,2.314834221,2.737179886,2.429358001,2.609947375,3.384078099,2.496528793,1.994180849,2.473598154,1.919072636,1.751239059,-1.102751883,3.65564191,2.428073305,2.61548743
JPN,2.764647551,0.386103426,0.041962499,1.535125499,2.186115694,1.803900872,1.372350128,1.483969412,-1.224289001,-5.693236359,4.097917919,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.643391023,-0.402169201,-4.147118899,2.559320239,0.954736938,1.923055531
KAZ,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.300000003,7.400000001,4.799999995,5.999999997,4.200000006,1.200000001,1.099999999,4.100000003,4.099999993,4.500000001,-2.499999996,4.299999997,3.2,5.1
KEN,0.599695391,3.779906498,0.54685953,2.932475546,5.104299776,5.90666608,6.4724943,6.85072977,0.232282745,3.306939816,8.058473603,5.12110612,4.568679614,3.797848393,5.020111002,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.272766327,7.590489473,4.846634856,5.425816151
KGZ,5.443336633,5.321621412,-0.017324613,7.030293197,7.026812425,-0.175515404,3.102898742,8.542874775,8.401616049,2.886294575,-0.471566597,5.956274297,-0.0881502,10.91546945,4.024038631,3.875825445,4.335855922,4.739937224,3.757910136,4.600625657,-7.148977577,5.507007627,8.9675052,6.151391837
KHM,9.993580323,8.148386097,6.578939499,8.50589556,10.34052877,13.25008691,10.77108367,10.21257391,6.691577476,0.086696959,5.963078573,7.069569946,7.313345506,7.356665149,7.1425711,6.965797817,6.933313972,6.9969037,7.469169208,7.054106932,-3.096006731,3.026389364,5.239810289,5.4
KIR,6.779661017,-3.174603175,1.639344262,-1.612903226,-0.546448087,1.098901099,5.97826087,3.076923077,-2.985074627,0.512820513,1.020408163,3.535353535,5.853658537,7.373271889,1.287553648,11.44067797,7.224334601,3.546099291,3.424657534,3.311258278,-0.641025641,8.709677419,3.857566766,4.285714286
KNA,10.04280842,5.25344983,1.367715073,-3.93339486,3.996346661,9.732820703,3.1503812,0.600602327,11.17852797,-3.379306113,0.043977654,1.616607304,-0.525762355,5.709822978,7.365561708,0.694135528,3.932703193,0.220941147,2.003525498,2.831267379,-15.35445176,0.479678357,10.52284928,3.431152293
KOR,9.060833325,4.852399572,7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,1.356733243
KWT,4.694581871,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.370548047,9.628516604,6.626252425,1.149212861,0.500917356,0.592771759,2.926076261,-4.712223765,2.433978939,1.38146368,-5.274020605,1.69762483,6.138252785,-2.230093463
LAC,3.621212847,0.17585231,0.367566911,2.407029898,5.274218794,3.988954824,5.252942337,5.335291555,3.739808228,-2.406389797,6.672067644,4.425303457,2.371156394,2.765408197,1.295885987,0.292573684,-0.483657125,2.017471619,1.565340777,0.665471963,-6.542686148,6.814466462,3.877052645,2.151256544
LAO,5.798782329,5.75141288,5.918743684,6.067002303,6.35769548,7.107568368,8.619266208,7.596828801,7.824902763,7.501774912,8.526905517,8.03865268,8.026098435,8.026300227,7.61196344,7.270065844,7.022836255,6.892530873,6.247960008,5.457735092,0.503031829,2.528351005,2.707426526,3.745681402
LBN,1.34187162,3.839669277,3.423149828,3.227098269,6.679444616,2.68577931,1.549515001,9.310622526,9.069128268,10.23215558,7.975135558,0.867339879,2.564791337,3.827873499,2.484060105,0.462320793,1.554549409,0.903028464,-1.884705756,-6.914924729,-21.39989969,-7.001238625,-0.621678971,
LBR,28.61593335,2.920274766,3.763017617,-30.14513273,2.619846895,5.281212453,8.043909972,9.535275363,7.145691128,5.300540503,6.09982524,8.200768225,7.993814446,8.687287816,0.7013931,-0.01856497,-1.554958617,2.45515592,1.157575122,-2.467297635,-2.982491276,4.986712835,4.808105173,4.711025384
LBY,3.679270408,-1.762838871,-0.958897333,13.01603725,4.461638996,11.87075652,6.50052542,6.229982786,-0.162048239,-4.400181763,5.027247672,-50.33851514,86.82674844,-17.99796157,-23.04280583,-0.842656252,-1.490941117,32.49180219,7.941367853,-5.994783943,-58.31823042,153.4926407,1.336148097,-1.672589946
LCA,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,0.330018546,4.326942805,-0.108756148,-2.005024374,1.520673444,0.102115735,3.427865368,3.379628568,2.886779022,-0.65396,-24.5044,12.22991,18.07538,3.19001
LCN,3.609968867,0.453271766,0.464241186,2.45501149,5.435783683,3.931813629,5.129489942,5.181815476,3.640487793,-2.279091936,6.388674472,4.395543068,2.566619511,2.760268493,1.336538436,0.407853688,-0.334793598,1.889825233,1.571706298,0.718740959,-6.649245673,6.996791927,3.987930947,2.153083954
LDC,4.347244038,4.88560435,5.278264062,4.991131567,6.380883202,7.425536613,6.871564699,7.265627056,6.44492278,4.258714812,6.23843488,3.208453878,3.147317265,5.701096755,5.615400548,2.683764303,3.674366914,4.478174656,4.557900801,5.006065947,-0.06707583,2.772175535,4.630417956,3.71887839
LIC,3.202703596,4.326050752,4.838812056,4.870497655,6.13893208,6.579886995,5.92097,6.116903221,5.542126313,4.154478075,6.982844241,0.785974727,-3.21602082,3.291082558,4.390795715,-0.569703594,2.023147228,3.038697218,3.416135893,4.233606104,0.344386863,2.069746686,3.736941965,3.005654742
LIE,3.220193082,-0.733092455,-0.993919947,-1.937565341,3.039172103,4.828076777,8.644968573,3.325963509,1.798088478,-1.15748292,,,,,,,,,,,,,,
LKA,6.000033158,-1.545408134,3.964675685,5.940269078,5.445061279,6.241748044,7.668291901,6.796826119,5.950088145,3.538912053,8.01596737,8.669483012,8.63218138,4.051746329,6.377978893,4.205955476,5.053624893,6.460681271,2.310084252,-0.220483886,-4.624515816,4.207485977,-7.346764384,-2.298045112
LMC,4.206035507,4.344863668,4.512912905,5.939667475,7.083800672,6.705588215,6.961325847,6.893225713,4.583618133,5.945314194,6.862810353,4.754317781,5.161024514,5.674443827,6.112484282,5.933648596,5.692524361,5.457190539,5.438936722,4.056323163,-3.585309431,6.651350609,5.822306681,5.291647256
LMY,5.531175786,3.631331409,4.730827901,5.864145994,7.659770544,7.315660525,8.207421189,8.828787135,5.912564717,3.975476332,8.157475985,6.382481636,5.47567183,5.603071471,5.157931764,4.736742822,4.761435287,5.339994361,4.990183316,4.085397652,-1.189686678,7.424545926,3.849025192,4.519073209
LSO,3.875546776,3.561581834,0.723836067,4.559777164,1.692374174,3.466122228,4.230095228,4.1879141,5.52341967,-1.253757799,5.269670781,4.616413945,6.334083747,1.792525556,1.710549905,3.12406678,3.608907317,-3.138174937,-1.480633158,-1.417993831,-7.458717059,1.852678521,1.285504125,0.898149778
LTE,6.983208323,5.184735977,5.98307844,6.82091802,8.177261651,7.740474776,9.284165762,10.2099771,6.921568274,3.696143425,8.01430635,7.185733586,5.815607241,5.611440451,5.225645262,4.699859913,4.4722485,5.304013965,5.424171409,4.650998891,0.199854475,7.449584002,3.177512741,4.189950212
LTU,3.695525421,6.526108902,6.751414576,10.56595699,6.569490118,7.732367604,7.414121335,11.10748014,2.614423033,-14.83860837,1.651240653,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955,2.518828273,4.282596951,3.993310328,4.665678381,-0.024612495,6.284710039,2.440175465,-0.336086244
LUX,6.938130249,3.074354999,3.2254169,2.619378579,4.231891307,2.482874748,6.016715044,8.098667607,-0.300176194,-3.238954027,3.760413593,1.044298695,1.64990203,3.171790499,2.623086016,2.269784484,4.978190437,1.317187663,1.219321919,2.915847915,-0.909829799,7.168401987,1.380185891,-1.095723616
LVA,5.675741312,6.323508159,7.088128657,8.422862207,8.284145978,10.72036596,11.97183569,9.941921628,-3.249120723,-14.26014004,-4.45556726,2.573712363,7.042247161,2.007966879,1.902172684,3.885260054,2.368614747,3.312475936,3.990519241,0.587502383,-3.513802842,6.731735278,2.954731771,-0.282539558
MAC,5.746611203,2.888414128,8.910605549,11.64062796,26.63034271,8.075694247,13.39014692,14.47674114,3.391343491,1.274407072,25.12259456,21.61664808,9.242264993,10.75278008,-2.048303634,-21.51440219,-0.679023627,9.860027316,6.405178494,-2.563522732,-54.33587564,23.53556694,-21.40195058,80.534216
MAF,,,,,,,,,,,,,,,,1,5,-8.00000324,-7.999995069,6.500003637,-12.50000225,4.899999671,,
MAR,2.582180915,7.721825196,3.730197375,6.17110215,4.571380165,3.19224973,7.79082001,3.441067767,5.684539363,3.745769401,3.499557094,5.524645233,3.062343685,4.122212869,2.71924408,4.344582976,0.521185506,5.057898162,3.06564133,2.890974761,-7.178207442,8.02098437,1.258543984,3.177946835
MCO,3.910229176,2.187734091,1.026495639,1.087536749,2.470484168,1.875679635,5.794047933,14.4386358,0.739612791,-11.33448499,2.065220038,7.022357966,1.012217961,9.577097956,7.187027898,4.863473211,2.964104586,-3.044121486,5.780346821,7.083460612,-13.0110935,21.86737111,11.09682627,
MDA,2.107716082,6.100000399,7.799999658,6.599999958,7.399999734,7.500000149,4.799999837,3.000000226,7.800000145,-6.000000264,7.100000107,5.818166147,-0.589733955,9.043865607,4.999625854,-0.338235622,4.646014363,4.175612051,4.075595466,3.552314085,-8.27597832,13.92999979,-5.015482319,0.78324271
MDG,4.45685894,5.98023577,-12.40797111,9.784892125,5.257003622,4.755845095,5.398508449,5.710564199,6.712632539,-3.978708612,0.619239745,1.578427054,3.011148116,2.300376228,3.339203112,3.132298075,3.993146062,3.933307595,3.194356517,4.411232129,-7.137671621,5.739615739,3.796199089,3.985371013
MDV,3.845810232,-3.943634289,7.26838641,13.75004966,5.816366933,-11.22316621,23.60579828,7.12342766,8.979816872,-8.157763215,6.835471356,8.572699128,2.363747489,6.963246632,7.801094807,3.971715703,6.572236066,7.054539014,8.668006242,7.298335745,-32.90882878,37.68719229,13.90667638,3.972795846
MEA,6.764847901,1.529608273,1.522981811,5.058172264,7.840269733,4.97968652,5.896159796,5.16054571,4.576027486,0.594667396,5.060228679,3.747592823,3.939340388,2.173460042,2.832882412,2.690417306,4.359753776,1.957243597,2.262259344,1.378349639,-4.023299372,5.572890856,5.748362666,1.780039753
MEX,5.029283994,-0.450845253,-0.236588002,1.185544867,3.565441009,2.113247126,4.805013527,2.077863934,0.943331863,-6.295250558,4.971334583,3.444045058,3.55321076,0.852101559,2.503763503,2.702323426,1.772493238,1.871728533,1.972082094,-0.251335755,-8.624555731,5.739208338,3.948999999,3.228736756
MHL,2.45442785,6.930040654,3.635792317,-1.56170055,-0.692279198,1.784691405,0.219614635,3.416279458,-7.646274782,3.698219165,5.446764506,-0.214165889,-1.308868622,3.610449139,-1.15756789,2.100519333,2.144291104,3.733798238,5.659210564,10.35782945,-2.845981661,1.112300902,-0.675525739,3.225998994
MIC,5.578586209,3.617081317,4.728597773,5.884688774,7.690911343,7.330509158,8.25324132,8.881962017,5.91964385,3.97185492,8.181281878,6.494647786,5.640534166,5.643248306,5.170964721,4.826225858,4.805234352,5.375826617,5.014148382,4.083175498,-1.212720962,7.506216158,3.85059249,4.539564994
MKD,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-4.68845001,4.51067949,2.221705271,1.027415135
MLI,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534778775,4.662186878,3.493616813,4.773145081,4.806322267,5.313935279,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.756160808,-1.235450447,3.052613569,3.474951711,5.236577528
MLT,19.68126938,-1.17469665,2.565263684,4.074067589,0.140268537,3.383593722,2.510142765,4.774705802,3.826359166,-1.133873655,5.543640011,0.467050564,4.117706376,5.473355914,7.633538464,9.608132348,3.381450476,10.86926923,7.416269823,7.124261217,-8.156778765,12.51394717,8.075539118,5.613927783
MMR,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,8.169907456,6.99284029,5.862472915,6.136108244,6.268862215,6.579110068,-9.04834718,-12.01637248,4.037493436,1.002238343
MNA,6.033060142,2.773513402,3.142500214,2.282661007,7.729711509,4.47171845,5.277321605,6.015228074,3.716242618,2.551547093,5.358951464,-0.941004604,3.557003513,0.456281091,1.825619968,0.722279033,5.40129283,3.121956371,1.817793764,1.11267383,-4.402837909,6.221257688,4.41129157,2.727094357
MNE,3.100000059,1.099838709,1.903936733,2.482659229,4.426050717,4.180604509,8.56641803,6.810150125,7.222752592,-5.795096995,2.734331082,3.228451021,-2.723790771,3.548979912,1.783698581,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992,-15.30689376,13.04346425,6.406680329,5.981903216
MNG,1.146062137,2.952710543,4.732978466,7.004634574,10.62540596,7.253665438,8.556234817,10.24801636,8.900367941,-1.268598936,6.365161679,17.29077759,12.31981985,11.64891619,7.885225482,2.379835807,1.489784487,5.636876387,7.74488062,5.602244221,-4.557751976,1.636769577,5.032709637,7.022991875
MNP,,,,0.343170899,-3.077975376,-12.70289344,-6.871463217,-6.684027778,-11.06976744,-17.57322176,1.395939086,-7.384230288,0.810810811,2.680965147,4.177545692,3.383458647,29.21212121,23.17073171,-19.26884996,-11.32075472,-29.68085106,,,
MOZ,0.766234956,12.85168202,9.668505347,7.217700866,8.204704948,6.31202378,9.910677568,7.649353938,6.878029426,5.928971875,6.679729357,7.134058423,7.994503161,6.571413897,7.702568448,7.393093699,4.696990242,2.638207373,3.484932024,2.317813947,-1.219522503,2.377435737,4.359800201,5.000024173
MRT,-3.918025879,-0.799493816,1.381483962,6.928269551,4.732757925,8.566287249,18.33319876,-1.969422752,-0.331079195,0.097875872,2.620229521,4.172783283,4.470013182,4.150813165,4.274823293,5.376339237,1.260909217,6.270545679,4.772173673,3.14100487,-0.360657379,0.7427155,6.387023096,3.383555191
MUS,8.202791749,3.347540727,1.614918659,5.925445489,4.330019855,1.77754302,4.865544608,5.72701616,5.386962542,3.315076998,4.377203223,4.077538066,3.496118365,3.3604061,3.82696982,3.690556904,3.862468263,3.937983806,4.006740572,2.891284993,-14.54653815,3.403798662,8.87988519,6.952287986
MWI,1.576077624,-4.974963617,1.700000029,5.705639407,5.420497549,3.268726021,4.699999765,9.599999876,7.639736399,8.328109852,6.874065854,4.932669998,1.900000001,5.410349999,5.62527,2.800000001,2.499999999,4,4.391688296,5.448181336,0.799998331,2.751402609,0.923449719,1.539641712
MYS,8.85886817,0.517675319,5.390988307,5.788499286,6.783437724,5.332139161,5.584847067,6.298785927,4.831769889,-1.513528716,7.424847383,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.843086976,4.413187421,-5.456846584,3.297641008,8.650344224,3.680282186
NAC,4.161970417,1.030222543,1.801247401,2.71703866,3.787375448,3.46128323,2.774314639,2.008083046,0.181624378,-2.604607645,2.723959171,1.686211317,2.243378598,2.133496888,2.549447137,2.761104558,1.757413592,2.502844962,2.947893142,2.422733377,-2.434355246,5.761285546,2.078673679,2.429616697
NAM,3.492183364,1.177948695,4.788661219,4.239794296,12.2695481,2.529262658,7.073175318,5.374044152,2.649812038,0.295970914,6.03924948,5.091338139,5.06168207,5.614719623,6.09251916,4.264174538,0.03379445,-1.027250827,1.059943471,-0.839154686,-8.101400746,3.603829192,5.349664086,4.159985738
NCL,2.100108827,,,,,,,,,,,,,,,,,,3.995707282,-1.400000002,-2.400000001,-2.099999998,3.499999996,
NER,-1.208477741,7.268134902,4.918470576,2.170610384,0.363801579,7.331868843,5.931049974,3.142724084,7.731414228,1.962600907,8.578166743,2.357756936,10.54894458,5.315130634,6.642136655,4.392648832,5.740893151,5.005360786,7.211418028,5.939852571,3.550641094,1.383596362,11.9,2.5
NGA,5.015934759,5.917684649,15.32915574,7.347194968,9.250558229,6.438516525,6.059428032,6.591130361,6.764472778,8.036925101,8.005655916,5.307924203,4.230061175,6.671335393,6.309718655,2.652693295,-1.616868949,0.805886619,1.922757342,2.208429277,-1.794253083,3.647186541,3.251681408,2.860214991
NIC,4.101590251,2.960843491,0.753938876,2.520732896,5.31217057,4.282398338,4.153199588,5.075817499,3.434772163,-3.291292128,4.409645499,6.317476383,6.495979229,4.926115047,4.785847059,4.792702232,4.562927609,4.631383681,-3.363705717,-2.896488078,-1.755380361,10.31544841,3.752284757,4.569732333
NLD,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.886083918,6.191857104,4.328918318,0.116008635
NOR,3.318945671,2.067130461,1.377557001,0.944909391,4.014588017,2.685122891,2.461473134,2.914039986,0.481919541,-1.940364695,0.787051845,1.105656027,2.717959267,1.016190824,2.048131999,1.857339726,1.164724235,2.463746285,0.828900664,1.123777874,-1.278171785,3.908686777,3.005635161,0.514118227
NPL,6.199999982,4.799892143,0.120143177,3.945037761,4.682603252,3.479181048,3.364614781,3.41156028,6.104639144,4.533078725,4.816414647,3.421808701,4.670141924,3.525153171,6.011482843,3.976053272,0.433113719,8.977279356,7.622376104,6.657055431,-2.369620629,4.838149614,5.631314559,1.952544633
NRU,-6.856192949,-6.761018954,-9.971356024,0.284674074,-4.314837954,-7.843137255,-8.510638298,-4.651162791,75.6097561,-5.555555556,0,14.70588235,24.35897436,4.12371134,15.84158416,3.418803419,4.132231405,-6.349206349,-0.847457627,8.547008547,1.57480315,7.751937984,2.158273381,0.704225352
NZL,2.870590222,3.41147077,4.713843165,4.728967744,4.088259649,3.353241444,2.77957135,3.049910512,-1.239535111,-0.051952422,1.444621284,2.241342215,2.289462967,2.76017959,3.754319415,3.734035773,3.748311452,3.397282504,3.49949703,2.361962178,-0.424906458,4.546247639,2.774842648,0.632242362
OED,4.092962915,1.416353783,1.539846773,2.033096344,3.2654786,2.819912154,3.026334449,2.595228038,0.385099492,-3.39724935,2.968987796,1.878734009,1.393115911,1.60907978,2.17654278,2.502074362,1.851356326,2.586105473,2.34382864,1.799437322,-3.953348559,5.714652061,2.778351222,1.666535386
OMN,6.551066885,4.482802531,-1.100905293,-2.668591109,1.292205681,2.490221143,5.371888874,4.452683565,8.200078158,6.112395608,1.713985311,2.894609735,8.863122256,5.227704081,1.292252294,5.017057997,5.046423946,0.304057566,1.287103915,-1.128711062,-3.3797144,3.092276687,4.311253509,1.3
OSS,7.02144576,3.217429894,3.424661709,4.518219281,4.938027117,4.941936292,6.397269905,6.350439932,2.057642551,-3.598882627,2.713397555,3.003572038,1.631520528,1.701478079,2.4151862,3.364947877,3.891208425,4.763308195,3.970882187,4.064198821,-5.717291903,6.58600635,4.540168378,2.479947458
PAK,4.260088011,3.651350171,2.594816684,5.401310873,7.83125557,7.276574436,6.051637676,4.44481434,2.120441043,3.472550596,1.501717522,2.680116854,3.027583911,4.36686505,4.116428172,4.217942096,6.573838285,4.432625907,6.151702611,2.497636929,-1.274087443,6.513885759,4.767539531,-0.004855269
PAN,2.715373802,0.574273151,2.229149323,4.205495906,7.52207972,7.191279345,8.652465686,11.98398511,9.855655108,1.242992127,5.827993448,11.31362597,9.778490111,6.903948109,5.066422339,5.733054309,4.953211471,5.591148874,3.685429816,3.281874977,-17.66833272,15.83576505,10.80936612,7.316777417
PER,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769,-10.9333065,13.35522951,2.725500216,-0.550182306
PHL,4.382504833,3.04923151,3.716255002,5.086911135,6.569228512,4.942505119,5.316416821,6.51929155,4.344487305,1.448323063,7.334499965,3.858232824,6.896951708,6.750531304,6.34798748,6.348309715,7.149456753,6.930988325,6.341485571,6.118525661,-9.518294741,5.714733134,7.580982128,5.545851171
PLW,-2.603902096,6.500390691,5.016198993,-3.223334338,3.93905372,3.413989542,-0.123723055,1.754003295,-5.493936003,-7.260612217,-0.895890472,5.118279317,1.253453687,-3.036298044,5.29445514,9.748413434,0.882451194,-3.539609662,0.633500457,0.909470287,-7.568021229,-14.16405111,-0.362288565,0.448430493
